"","L2/3","Oligo_1","AST-PP","OPC_1","L4_1","IN-VIP","L4_2","IN-PV","Neu-NRGN-II","Oligo_2","Microglia","IN-SST","L5/6-CC","IN-SV2C","L5/6_1","Endothelial","L5/6_2","OPC_2"
"EPS8",-0.273990241062834,-0.00458579721507994,0.364944563222312,0.462146366263056,-0.267793789062322,0.190763539315571,-0.247231537632404,-0.26992142156995,-0.289753187342576,-0.0182504194013324,0.816528718642656,-0.0764751787188424,-0.269501441269357,-0.129572219498494,-0.214544728279966,1.94349916391159,-0.210455142164515,0.494690397092573
"WLS",-0.290483285957057,-0.34863575011122,0.842093500969984,0.0430394732397164,-0.115012033169361,-0.124335140589852,0.0188356393656883,0.266315307302017,-0.282426958550684,-0.330738778422918,0.0590624930990278,1.10191754105377,-0.299482756143373,0.466496149775246,0.155564299831064,0.183630902720249,-0.085744460306349,0.090539283355494
"PDGFRA",-0.205818842539314,-0.223213296060194,-0.219262539176133,2.66186363766052,-0.215208568274609,-0.183417716105347,-0.217176178396675,-0.197313953959783,-0.204312466924317,-0.23214483224816,-0.217841484656336,-0.194303852163236,-0.210365548095742,0.375368267750349,-0.202795580127935,-0.0719025395488976,-0.207273738575757,2.218118393522
"SMOC1",-0.251512788998375,-0.016718269052295,-0.234160047480235,2.32182516014936,-0.247794634069428,0.136257216673193,-0.235547770055631,-0.244816390930341,-0.253286034430318,0.0163169838464191,-0.245942555428785,-0.253371410240834,-0.248792793043088,-0.241111988920268,-0.166705520211951,-0.222191376777188,-0.252889765234111,1.27623538232747
"KIAA1211",-0.295739499179109,-0.329750023563744,0.00489676922868298,0.493850591954657,-0.256912221403841,0.95728890398763,-0.164195033942784,0.670912828971815,-0.352706388812506,-0.318661175148115,-0.285622003428592,0.788878443411867,-0.333623073854428,1.47696472016708,-0.13099615118071,-0.299844621382467,0.653954483733744,0.230272556811459
"CABLES1",-0.211165204264207,-0.379689388490997,1.5553874231743,0.399223386318587,-0.19185660599665,-0.245997505012994,-0.0898889772960585,-0.205455829307421,-0.325925386500342,-0.380548454960555,0.0180278709589113,-0.00424597400372149,-0.204143028929671,-0.251106899587056,-0.152764544036238,-0.217314802845698,0.0133146646474512,0.22234260614069
"PCSK5",-0.290789035725933,-0.299485403051771,0.992699126772403,0.348179091159954,-0.286279201370468,0.145796070527902,-0.312644675921112,-0.217452397763677,-0.323650582089226,-0.275041473514798,-0.103929297619236,0.696774237799552,-0.0527031373925245,-0.0568151157230376,1.21931444355923,-0.0195635689044433,-0.332760888301799,0.240889975202101
"VWC2",-0.216261814897568,-0.394826005861406,-0.390056755573834,0.410636210468711,0.157607357013713,0.740906307649296,0.0857359002373225,1.68412353861601,-0.333303206602423,-0.396290277153054,-0.360398687039954,0.344866017335931,-0.169870947311239,1.04344564936307,-0.238236934641449,-0.373711897301112,-0.377216682161138,0.304844375989955
"ITPR2",-0.0274332159106983,-0.402406270093063,1.02410520609051,0.682682816832766,-0.384585698648403,-0.330348328363648,-0.425426257414582,-0.328144697120377,-0.536291323698783,-0.478745340202156,2.08463221090587,-0.407750339294639,-0.342525581620086,-0.522380614259501,0.230921712795757,-0.0741927599072267,-0.0593381733843404,1.26259256500925
"AC233296.1",-0.270318124882607,0.189703908655504,-0.301424241885304,0.324465517005149,-0.157966323950633,1.04667275623497,-0.168111330830913,0.293185956711793,-0.349984401621116,0.34416097209524,-0.328260140133912,0.0439485968015812,-0.306134195558398,0.185535115525893,-0.214142672756767,-0.114447670059387,-0.297564658335224,-0.00703463730395731
"APBB1IP",-0.154567828778089,-0.169884422301221,-0.161194680986595,-0.163894556721732,-0.155876274285244,-0.154696571212311,-0.158552263069521,-0.103154400413314,-0.158268167612209,-0.16801507535734,4.02857735778484,-0.157969812106916,-0.159401359723368,-0.145560767288766,-0.157111902744761,-0.144428583599843,-0.145812811476069,2.08112409479786
"ACSS1",-0.286810695372305,-0.0601809464993819,1.64526284847555,-0.0451328339331714,-0.292259865580927,-0.260499865567211,-0.28118674476315,-0.288036659130096,-0.290391693204337,0.093631871743095,0.0381049012574835,-0.287876315700214,-0.291137947700556,-0.269204071104478,-0.283055712735328,-0.124608788465026,-0.291621078922263,0.0133759068308436
"TSHZ2",-0.193853435807692,-0.385000986412627,-0.340664589004466,-0.100290015130363,2.44497876280467,0.444674970046001,0.506919759568752,-0.358765444151784,-0.230929108817475,-0.392175491493979,-0.354668301066573,-0.346024226849745,0.127846733135643,-0.359483998959198,-0.185128617395583,0.0625327132387585,3.18644388322573,-0.155394830690717
"FOXP2",-0.245738187658767,-0.389020412154636,-0.383330631873484,-0.384230677050753,1.70590060558543,-0.374105764183726,1.23276798045926,-0.365340745803121,-0.296704686189006,-0.39779905461118,1.26237043409574,-0.367990639660629,0.302838238300008,-0.375679014897776,1.52995587744721,0.191102188049401,1.35323664270602,0.334141004847026
"AC008571.2",-0.303305177669816,1.04485485481615,-0.314656808856407,-0.318569617198806,-0.298436353713255,-0.202043566907108,-0.305161498771183,-0.294285889980735,-0.328505967653877,1.66361322918365,-0.274492313863336,-0.289306478162905,-0.30936433704826,-0.290009796287792,-0.280966859093217,-0.311422268240121,-0.320886358941132,-0.33804888333671
"ERMN",-0.250712892371482,1.0724933963529,-0.236713709062093,-0.249244907244037,-0.245176917780243,-0.255037744186595,-0.248648736704655,-0.250071899703153,-0.236015278785899,0.715774539206605,-0.185710224952146,-0.247474040423245,-0.241681904279657,-0.257361271906954,-0.251933373449415,-0.231438066932954,-0.251983034801296,-0.146598763637335
"MOG",-0.32319350918664,1.14650556376693,-0.307236265872094,-0.25790919135173,-0.319171251394454,-0.324326735006767,-0.324734588302018,-0.321118825723067,-0.331170728746819,1.60788867187641,-0.262327033728337,-0.32039429293803,-0.317330618711823,-0.325463647000853,-0.324673749035681,-0.319057392127462,-0.324264412623193,-0.2642452083913
"ANLN",-0.294391754822966,1.1186419138688,-0.290715667878435,-0.293861874369717,-0.290936264746474,-0.26043720266305,-0.295768765363989,-0.296450907228368,-0.288292250452544,1.19544933056756,-0.241188965861183,-0.248082507254314,-0.23476968102397,-0.263453649878566,-0.246892071616485,-0.283819131002568,-0.312420114224678,-0.296520319644125
"TRIM59",-0.257551295711427,1.09705855461686,-0.251708559879745,-0.256133174801189,-0.257379296033404,-0.257473429738444,-0.250627925048435,-0.245517009783138,-0.261313215186492,0.78009566263354,-0.209043721839551,-0.249585698092865,-0.250815032848088,-0.256065611912816,-0.249892694398855,-0.25311747756164,-0.258195741075198,-0.26648953690591
"ATP13A4",-0.285424635904358,-0.246133006654214,1.5659015418443,0.891346609345175,-0.293245653632651,-0.269193644199857,-0.289040833847456,-0.254321766762581,-0.333914770467627,-0.204657405824229,-0.237352475818613,-0.28639934579165,-0.28602334305267,-0.260919804460041,-0.27769765959501,-0.30022997708318,-0.301922535049014,0.369558185878529
"KLHL5",-0.3433629850949,-0.107871193010092,-0.155757430052572,-0.0222776078646895,-0.236206483750234,0.0684027140103132,0.232756599439681,1.00667546330745,-0.284552830793211,0.109037564904027,0.549219691080258,0.768536559044276,-0.304204454928703,-0.168146676761274,0.477442625072562,0.564083721516636,0.637337994740095,0.151795932381785
"FGFR3",-0.249149345240465,-0.266366958859792,1.98771368441603,-0.0137954227241896,-0.255551138507845,-0.240553485244781,-0.254704156916905,-0.255730046546544,-0.253563760261258,-0.273643883307046,-0.154359053920141,-0.252342845906411,-0.257101662294191,-0.252489295318317,-0.25540360991954,-0.196046623289497,-0.264759080393547,-0.0801048033152023
"ADAMTS17",-0.282241299800171,-0.323455511397218,0.683073191998418,1.04748333951391,-0.268637332264609,0.0387815917308812,-0.310707364064834,1.02315104770529,-0.360395450117464,-0.234098419866724,-0.139151639368304,-0.0731323258732426,-0.176810003151848,-0.33337194917429,-0.3351672816808,-0.248258680301953,-0.356005849857387,0.741044027130749
"LRRC3B",-0.208977272684787,-0.331686811835671,1.28917735443453,0.0161240888977873,-0.192852306475647,0.469830961894914,-0.168414565173166,-0.302076640833865,-0.266559014426547,-0.335088492749141,-0.254584610353632,-0.140089564211042,-0.118773504189204,0.265167232297954,0.1960745763555,-0.289486450689217,0.416938640927351,0.0541638324700662
"LINC00511",-0.201973548833741,-0.353908352277281,1.03428254166506,1.68881508115989,-0.278827039138212,-0.219832452272132,-0.202600608583611,-0.318400604565773,-0.376444472982376,-0.370490945968049,-0.348730495547963,-0.164453870886024,-0.197568219293723,-0.231132679714561,-0.20648322273849,-0.369517379813887,-0.0149732446268157,1.22836266205784
"AL137139.2",-0.245865463227169,-0.269499614402407,2.11946619339689,-0.257389288410766,-0.257895253819222,-0.25201519258177,-0.253949535773342,-0.243933348162417,-0.27733031756522,-0.243185207464277,-0.183968407984046,-0.251226031104578,-0.259416660721136,-0.255888699047581,-0.253818736039858,0.147007521871355,-0.259049519613088,-0.246439080854548
"GAD2",-0.263930445159597,-0.267364973323577,-0.268035551508182,-0.274963161545279,-0.265958850343427,0.665447654636661,-0.261530235275984,1.57436977898758,-0.217834843900884,-0.23893038586766,-0.265445199948296,0.971745150196941,-0.260919774320059,2.78528471260478,-0.262171738491787,-0.227114501737616,-0.265230024114781,-0.299989256181838
"S100B",-0.280708763711249,0.599476350189268,0.338098508913564,0.477274404478258,-0.27804331588782,-0.267935872585384,-0.278809397745666,-0.279328167226963,-0.238009145857213,0.224155304689595,-0.197692478737778,-0.270762798933818,-0.275863642521349,-0.279209544253389,-0.264373861656781,-0.212028731092745,-0.278341673355167,0.303552736133197
"SPARCL1",0.0488085756852254,-0.721568032208948,0.937516185716146,-0.323892998574719,0.306582450843416,-0.644229646645346,0.0925978209998082,0.757380499897219,0.91395218938895,-0.811904688319101,-0.592717767314167,0.298025615911464,0.28329287897644,-0.567909139252073,0.248998680549567,0.469426243920629,-0.211490195167769,-0.398302319674467
"PDZRN4",-0.151398953049189,-0.429867402039529,-0.437529659296683,1.07690969138705,1.23861803501086,-0.339962172045951,0.23429766669317,-0.327498601083622,-0.417181228102554,-0.442198075089411,-0.468522196909796,-0.0295606439531683,1.72010499375605,-0.432109214648859,1.61019118999167,-0.419182787242823,0.688395437695807,0.406226926607192
"SST",-0.152789327151627,-0.136364722975893,-0.139041856927612,-0.134101183244277,-0.142626399693025,0.0287006958554956,-0.148356573243039,-0.029150062356694,-0.0471972864654518,-0.146940623384022,-0.0982589369610585,3.10691979259077,-0.152891485975948,0.214620205352313,-0.126486723698388,-0.0694995324332035,-0.149325258704074,-0.0760778298394869
"KCNIP1",-0.322929787080116,-0.356889226652885,0.16737452815678,0.94549822383708,-0.318004409410544,0.675255568614055,-0.326788932531544,-0.0875587658673012,-0.321232473609518,-0.360806928370643,0.191740206185115,0.951907589072799,-0.21822678773165,1.50173350340521,-0.253629944518441,-0.177091506117952,1.13985571643209,0.495279094569131
"FOLH1",-0.277393381237187,1.07122876002849,-0.264261263555249,-0.271270725307398,-0.271488572723448,-0.277655147268904,-0.275138996460315,-0.269251889216113,-0.274425923183586,1.14176609017655,-0.223538308338587,-0.249880026752065,-0.274406122215822,-0.281052858203601,-0.275163873886581,-0.264769359549107,-0.28058637670562,-0.217201588756662
"TMEM132C",-0.289504757329837,-0.145476978643482,0.016709864926651,1.35683975808151,-0.384875691047144,-0.266516994894635,-0.167260792885408,1.30526951694388,-0.398740880324584,0.292987034578388,-0.39297427266901,-0.0657972263867536,-0.333785152217423,-0.0350820029700979,-0.373389448335561,0.0857359674350631,0.501672452961288,0.615416993449507
"MMD2",-0.180901431854029,-0.303451087214644,1.31974071355553,0.798298466925036,-0.288738802642671,-0.162688296026112,-0.295623664371871,-0.237310334904089,-0.300699651504753,-0.30184953906686,-0.219020416664877,-0.193928194188248,-0.289170034843633,0.0155637821235792,-0.190476353554315,-0.290663814131173,0.341738942445601,0.808037110736446
"OPALIN",-0.287691941170072,1.11656286339331,-0.2747550281612,-0.282315285090035,-0.28688290528044,-0.289969230171517,-0.285987668603069,-0.289684900921269,-0.28697627075598,1.21514457590622,-0.234693344991799,-0.286140611656809,-0.283639148329025,-0.293065928771814,-0.281515738490508,-0.285518099676356,-0.293443512798192,-0.246467812804975
"PON2",-0.333260435836047,0.253135670704008,1.15933713649823,0.318247377512572,-0.335346564945471,-0.308247206724336,-0.334956427886448,-0.330951867074194,-0.323610706697902,0.225971909529097,-0.127583433945148,-0.329790715607734,-0.332358769150666,-0.336020024595975,-0.338019919112788,0.43556205614478,-0.341985473018089,0.030438206701546
"SGCZ",-0.145405891212985,-0.492383198423275,-0.492734402448353,1.04078241758069,-0.208721534672992,0.457010295197428,-0.112345960503716,0.866712679050068,-0.49155291104048,-0.554203239493467,-0.530439010020641,0.519466201161571,0.667102083270053,2.20583149540934,0.586838853896011,-0.494218129772675,0.494392500361637,0.742422034741599
"SFMBT2",-0.285134606105493,-0.153365619987602,0.515540936784755,-0.349898181658907,-0.0797916659588513,-0.329834783764304,-0.269932515746252,0.335530816628074,-0.421638206669195,0.036382281395926,2.48828478468106,0.0821331213287522,0.103297300821246,-0.219100144847622,-0.126158367187449,-0.0697963181320359,-0.444260324946824,1.24136880153713
"GJA1",-0.233303540791095,-0.230883427095411,1.93197186085829,-0.230849552333952,-0.234589428058049,-0.238416971080261,-0.233774671455022,-0.232936827429625,-0.200225261353469,-0.241119930681245,-0.155287387677116,-0.234761676588227,-0.230005509823082,-0.233977691076524,-0.237237187913046,-0.0122463236752103,-0.235488985192933,-0.250403224331197
"ATP1B2",-0.326826027108648,-0.335919812326369,1.43487894695463,0.208902797751322,-0.202286604751511,0.21394137590019,-0.118646053031139,-0.0564899095953854,-0.267489270430781,-0.345251245298717,-0.262790376883728,0.0698942508070333,-0.339179361534909,0.385996348458377,-0.20749759449821,-0.0734723006047533,0.217164700893811,-0.0549183857718096
"PLLP",-0.341451781304496,0.982377918194546,-0.331211392835078,0.639347987539346,-0.338478247087066,-0.344292672961257,-0.339314851472012,-0.340163901663804,-0.349586131236987,1.11189915958957,-0.29067659160156,-0.333745068834883,-0.337846102241545,-0.346251534592186,-0.337040145335223,-0.121435683055342,-0.353115747279219,0.174306746813722
"DOCK8",-0.155696504686906,-0.177124534919584,-0.167435565133866,-0.16758077860742,-0.162228617810678,-0.137753640670965,-0.155548766840816,-0.164595062851238,-0.168944730580512,-0.180206946208575,4.18347442687216,-0.168036880894903,-0.16193296578235,-0.167582179612768,-0.157628047298821,-0.0264550801078492,-0.165526105700756,1.81769701656389
"DLX6-AS1",-0.269322452185522,-0.276885249536448,-0.271932643401924,-0.276372507638141,-0.270631633185382,2.1718155330061,-0.263405960402806,0.715543033842984,-0.260520922688474,-0.279666437078406,-0.26026740806334,0.464420901926264,-0.268928229403064,2.02129845784649,-0.266201686351136,-0.260659496394188,-0.265041795968528,-0.249684392096271
"AC114971.1",-0.231967416952602,-0.189238378108139,1.5503067634161,0.255492815603991,-0.223186455848417,-0.104482697536169,-0.244641430444698,-0.194392463725415,-0.29651163088045,-0.186214430525724,-0.238675046153999,-0.263361888981378,-0.267466656665872,-0.193736874436197,-0.26579137271787,-0.206456786071454,-0.299279684581431,0.179962138287483
"SLC4A4",-0.0223859956756685,-0.432320337863999,1.99518900145917,-0.186651958848309,-0.402047176460913,-0.161707369434351,-0.382670773845998,0.235443328342219,-0.373045603318025,-0.429838264325172,-0.321149966759896,-0.38877076123639,-0.300000756192502,-0.318178933279218,0.10027360884901,-0.208912351518023,-0.409662500465395,-0.21872181620118
"AL033523.1",-0.28397694948634,0.757508466968337,-0.253228831643597,-0.220626334929556,-0.280254403134289,-0.250859473402256,-0.275370499930256,-0.272798490830028,-0.280836564917236,1.99170532148267,-0.228808239720589,-0.263646935093715,-0.281737943617534,-0.253261223386229,-0.272865158557875,-0.140678787598747,-0.288076347002977,-0.213071099051597
"NHSL1",-0.274645248979318,-0.3077404401067,1.8588598544892,0.0940872232888855,-0.280391739973708,-0.288695091833775,-0.285767854038906,-0.290504550018072,-0.295398364349711,-0.307816505640249,0.587426179626261,-0.285901046514675,-0.254521535391815,-0.289539929136372,-0.273269864975972,0.12839750430668,-0.287557329318866,0.342614964761951
